,1,2,3,4,5,6,7,8,9,Salary,Projection
11,Travis Kelce,Alvin Kamara,Phillip Lindsay,Devontae Booker,Adam Thielen,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,59000,141.7
237,Travis Kelce,Alvin Kamara,Lamar Miller,Courtland Sutton,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58900,141.5
480,Travis Kelce,David Njoku,Alvin Kamara,Phillip Lindsay,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Washington Redskins,59200,141.3
13,Travis Kelce,Alvin Kamara,Phillip Lindsay,Devontae Booker,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Washington Redskins,58900,141.3
12,Travis Kelce,Alvin Kamara,Phillip Lindsay,Devontae Booker,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Denver Broncos,58900,141.3
479,Travis Kelce,David Njoku,Alvin Kamara,Phillip Lindsay,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Denver Broncos,59200,141.3
238,Travis Kelce,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Adam Thielen,Tyreek Hill,Ryan Fitzpatrick,Buffalo Bills,58700,141.1
14,Travis Kelce,Alvin Kamara,Devontae Booker,Lamar Miller,Adam Thielen,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58800,141.1
239,Travis Kelce,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Tyreek Hill,Jarvis Landry,Cam Newton,Buffalo Bills,58800,141.0
481,Travis Kelce,David Njoku,Alvin Kamara,Isaiah Crowell,Cooper Kupp,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58900,140.9
15,Travis Kelce,Alvin Kamara,Devontae Booker,Isaiah Crowell,Cooper Kupp,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58600,140.9
16,Travis Kelce,Alvin Kamara,Phillip Lindsay,Devontae Booker,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58500,140.7
482,Travis Kelce,David Njoku,Alvin Kamara,Phillip Lindsay,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58800,140.7
240,Travis Kelce,Alvin Kamara,Devontae Booker,Jermaine Kearse,Adam Thielen,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58500,140.6
241,Travis Kelce,Alvin Kamara,Devontae Booker,Cooper Kupp,Doug Baldwin,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58600,140.29999999999998
242,Travis Kelce,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58400,140.2
483,Travis Kelce,David Njoku,Alvin Kamara,Lamar Miller,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58600,140.1
17,Travis Kelce,Alvin Kamara,Devontae Booker,Lamar Miller,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58300,140.1
243,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Adam Thielen,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58300,139.79999999999998
484,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Adam Thielen,Kenny Golladay,Tyreek Hill,Ryan Fitzpatrick,Buffalo Bills,58700,139.79999999999998
18,Travis Kelce,Alvin Kamara,Devontae Booker,Lamar Miller,Jermaine Kearse,Adam Thielen,Tyreek Hill,Ryan Fitzpatrick,Buffalo Bills,58400,139.70000000000002
485,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Tyreek Hill,Jarvis Landry,Cam Newton,Buffalo Bills,58500,139.6
244,Travis Kelce,Alvin Kamara,Phillip Lindsay,Cooper Kupp,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58200,139.5
19,David Njoku,Alvin Kamara,Phillip Lindsay,Devontae Booker,Adam Thielen,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58200,139.0
245,Travis Kelce,Alvin Kamara,Devontae Booker,Cooper Kupp,Kenny Golladay,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58000,139.0
20,Travis Kelce,Alvin Kamara,Devontae Booker,Christian McCaffrey,Cooper Kupp,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58100,138.9
486,Travis Kelce,David Njoku,Alvin Kamara,Christian McCaffrey,Cooper Kupp,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58400,138.9
246,Travis Kelce,Alvin Kamara,Isaiah Crowell,Courtland Sutton,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58100,138.8
487,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58100,138.79999999999998
21,Travis Kelce,Alvin Kamara,Devontae Booker,Isaiah Crowell,Adam Thielen,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58000,138.4
247,Travis Kelce,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Cam Newton,Buffalo Bills,57900,138.4
22,David Njoku,Alvin Kamara,Devontae Booker,Lamar Miller,Adam Thielen,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58000,138.4
488,Travis Kelce,David Njoku,Alvin Kamara,Isaiah Crowell,Adam Thielen,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58300,138.4
489,Travis Kelce,David Njoku,Alvin Kamara,Phillip Lindsay,Kenny Golladay,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58200,138.2
23,Travis Kelce,Alvin Kamara,Phillip Lindsay,Devontae Booker,Kenny Golladay,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57900,138.2
248,Travis Kelce,Alvin Kamara,Christian McCaffrey,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57800,137.70000000000002
24,Travis Kelce,Alvin Kamara,Phillip Lindsay,Lamar Miller,Courtland Sutton,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57800,137.7
490,Travis Kelce,David Njoku,Alvin Kamara,Lamar Miller,Kenny Golladay,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,58000,137.6
249,Travis Kelce,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57500,137.6
25,Travis Kelce,Alvin Kamara,Devontae Booker,Lamar Miller,Kenny Golladay,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57700,137.6
491,Travis Kelce,David Njoku,Alvin Kamara,Isaiah Crowell,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57800,137.4
26,Travis Kelce,Alvin Kamara,Devontae Booker,Isaiah Crowell,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57500,137.4
250,Travis Kelce,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Washington Redskins,57700,137.3
27,Travis Kelce,Alvin Kamara,Phillip Lindsay,Devontae Booker,Cooper Kupp,Jermaine Kearse,Adam Thielen,Ryan Fitzpatrick,Buffalo Bills,57600,137.3
492,Travis Kelce,David Njoku,Alvin Kamara,Phillip Lindsay,Cooper Kupp,Jermaine Kearse,Adam Thielen,Ryan Fitzpatrick,Buffalo Bills,57900,137.3
251,Travis Kelce,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Denver Broncos,57700,137.3
252,Travis Kelce,Alvin Kamara,Phillip Lindsay,Jermaine Kearse,Kenny Golladay,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57600,137.0
28,Travis Kelce,Alvin Kamara,Phillip Lindsay,Devontae Booker,Jermaine Kearse,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57400,136.8
493,Travis Kelce,David Njoku,Alvin Kamara,Phillip Lindsay,Jermaine Kearse,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57700,136.8
253,Travis Kelce,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57300,136.7
254,Travis Kelce,Alvin Kamara,Lamar Miller,Jermaine Kearse,Kenny Golladay,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57400,136.4
494,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Adam Thielen,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57500,136.29999999999998
255,Travis Kelce,Alvin Kamara,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57200,136.20000000000002
29,Travis Kelce,Alvin Kamara,Devontae Booker,Lamar Miller,Jermaine Kearse,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57200,136.20000000000002
30,David Njoku,Alvin Kamara,Devontae Booker,Christian McCaffrey,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57300,136.2
495,Travis Kelce,David Njoku,Devontae Booker,Lamar Miller,Adam Thielen,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57600,136.2
496,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Adam Thielen,Cam Newton,Buffalo Bills,57600,136.2
497,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Washington Redskins,57400,135.89999999999998
498,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Denver Broncos,57400,135.89999999999998
256,Travis Kelce,Alvin Kamara,Devontae Booker,Cooper Kupp,Willie Snead IV,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57100,135.6
257,Travis Kelce,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Adam Thielen,Kenny Golladay,Ryan Fitzpatrick,Buffalo Bills,57100,135.6
31,David Njoku,Alvin Kamara,Devontae Booker,Lamar Miller,Cooper Kupp,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57000,135.4
499,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Detroit Lions,57300,135.39999999999998
500,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57000,135.29999999999998
32,Travis Kelce,Alvin Kamara,Phillip Lindsay,Devontae Booker,Cooper Kupp,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56900,135.2
501,Travis Kelce,David Njoku,Alvin Kamara,Phillip Lindsay,Cooper Kupp,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57200,135.2
259,Travis Kelce,Alvin Kamara,Devontae Booker,Tre'Quan Smith,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56900,135.1
258,Travis Kelce,Alvin Kamara,Devontae Booker,Jermaine Kearse,Adam Thielen,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56900,135.1
260,David Njoku,Alvin Kamara,Christian McCaffrey,Cooper Kupp,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57000,135.0
261,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Adam Thielen,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57000,135.0
262,Travis Kelce,Devontae Booker,Lamar Miller,Jermaine Kearse,Adam Thielen,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,57000,135.0
502,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Jermaine Kearse,Adam Thielen,Tyreek Hill,Ryan Fitzpatrick,Buffalo Bills,57100,134.9
264,Travis Kelce,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Denver Broncos,56800,134.7
263,Travis Kelce,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Washington Redskins,56800,134.7
33,Travis Kelce,Alvin Kamara,Devontae Booker,Lamar Miller,Cooper Kupp,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56700,134.6
265,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Adam Thielen,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56700,134.29999999999998
266,Travis Kelce,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56400,134.1
503,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Kenny Golladay,Jarvis Landry,Cam Newton,Buffalo Bills,56900,134.1
34,Travis Kelce,Alvin Kamara,Devontae Booker,Christian McCaffrey,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56500,134.0
267,Travis Kelce,Alvin Kamara,Phillip Lindsay,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56600,134.0
504,Travis Kelce,David Njoku,Alvin Kamara,Christian McCaffrey,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56800,134.0
505,Travis Kelce,David Njoku,Alvin Kamara,Isaiah Crowell,Jermaine Kearse,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56700,133.5
35,Travis Kelce,Alvin Kamara,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56400,133.5
268,Travis Kelce,Devontae Booker,Lamar Miller,Cooper Kupp,Kenny Golladay,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56500,133.4
36,Travis Kelce,Alvin Kamara,Phillip Lindsay,Devontae Booker,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56300,133.3
506,Travis Kelce,David Njoku,Alvin Kamara,Phillip Lindsay,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56600,133.3
37,Travis Kelce,Alvin Kamara,Phillip Lindsay,Devontae Booker,Courtland Sutton,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56200,132.9
270,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Adam Thielen,Tyreek Hill,Ryan Fitzpatrick,Buffalo Bills,56300,132.9
269,Travis Kelce,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Cam Newton,Buffalo Bills,56300,132.9
507,Travis Kelce,David Njoku,Alvin Kamara,Phillip Lindsay,Courtland Sutton,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56500,132.9
271,Travis Kelce,Alvin Kamara,Devontae Booker,Courtland Sutton,Jermaine Kearse,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56200,132.8
508,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Kenny Golladay,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56400,132.79999999999998
38,Travis Kelce,Alvin Kamara,Devontae Booker,Lamar Miller,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56100,132.70000000000002
272,David Njoku,Alvin Kamara,Devontae Booker,Jermaine Kearse,Adam Thielen,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56100,132.4
39,Travis Kelce,Alvin Kamara,Devontae Booker,Lamar Miller,Courtland Sutton,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56000,132.3
509,Travis Kelce,David Njoku,Alvin Kamara,Lamar Miller,Courtland Sutton,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,56300,132.3
273,Travis Kelce,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Tyreek Hill,Ryan Fitzpatrick,Buffalo Bills,56000,132.1
41,Travis Kelce,Alvin Kamara,Devontae Booker,Isaiah Crowell,Cooper Kupp,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55900,131.9
510,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Adam Thielen,Ryan Fitzpatrick,Buffalo Bills,56100,131.9
40,David Njoku,Alvin Kamara,Devontae Booker,Lamar Miller,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55900,131.9
511,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Jarvis Landry,Cam Newton,Buffalo Bills,56200,131.79999999999998
274,Travis Kelce,Alvin Kamara,Phillip Lindsay,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55900,131.70000000000002
275,Travis Kelce,Alvin Kamara,Devontae Booker,Jermaine Kearse,Kenny Golladay,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55800,131.6
512,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Jermaine Kearse,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55900,131.4
42,Travis Kelce,Alvin Kamara,Phillip Lindsay,Devontae Booker,Tre'Quan Smith,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55800,131.3
43,Travis Kelce,Alvin Kamara,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Cam Newton,Buffalo Bills,55800,131.3
276,Travis Kelce,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55700,131.2
44,Travis Kelce,Alvin Kamara,Phillip Lindsay,Devontae Booker,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Washington Redskins,55700,130.9
513,Travis Kelce,David Njoku,Alvin Kamara,Phillip Lindsay,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Denver Broncos,56000,130.9
514,Travis Kelce,David Njoku,Alvin Kamara,Phillip Lindsay,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Washington Redskins,56000,130.9
45,Travis Kelce,Alvin Kamara,Phillip Lindsay,Devontae Booker,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Denver Broncos,55700,130.9
277,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Kenny Golladay,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55600,130.79999999999998
46,Travis Kelce,Alvin Kamara,Devontae Booker,Lamar Miller,Tre'Quan Smith,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55600,130.70000000000002
515,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55700,130.5
47,Travis Kelce,Alvin Kamara,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Tyreek Hill,Ryan Fitzpatrick,Buffalo Bills,55500,130.5
48,Travis Kelce,Alvin Kamara,Phillip Lindsay,Devontae Booker,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55300,130.3
516,Travis Kelce,David Njoku,Alvin Kamara,Phillip Lindsay,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55600,130.3
278,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Cam Newton,Buffalo Bills,55500,130.20000000000002
279,Travis Kelce,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Tyreek Hill,Ryan Fitzpatrick,Buffalo Bills,55300,129.8
49,Travis Kelce,Alvin Kamara,Devontae Booker,Lamar Miller,Courtland Sutton,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55400,129.8
50,Travis Kelce,Alvin Kamara,Devontae Booker,Lamar Miller,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Detroit Lions,55400,129.8
517,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55400,129.79999999999998
51,Travis Kelce,Alvin Kamara,Devontae Booker,Lamar Miller,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55100,129.70000000000002
518,Travis Kelce,David Njoku,Devontae Booker,Lamar Miller,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55500,129.7
52,Travis Kelce,Alvin Kamara,Devontae Booker,Isaiah Crowell,Courtland Sutton,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55200,129.6
283,Travis Kelce,Devontae Booker,Lamar Miller,Tre'Quan Smith,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55400,129.5
282,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Detroit Lions,55400,129.5
280,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Adam Thielen,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55400,129.5
284,Travis Kelce,Devontae Booker,Lamar Miller,Jermaine Kearse,Adam Thielen,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55400,129.5
285,David Njoku,Alvin Kamara,Christian McCaffrey,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55400,129.5
281,Travis Kelce,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Willie Snead IV,Jarvis Landry,Cam Newton,Buffalo Bills,55400,129.5
286,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55100,129.4
287,Travis Kelce,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55200,129.3
519,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Cam Newton,Buffalo Bills,55300,129.2
288,Travis Kelce,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54800,128.6
53,David Njoku,Alvin Kamara,Phillip Lindsay,Devontae Booker,Jermaine Kearse,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,55000,128.6
289,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54900,128.5
290,Travis Kelce,Devontae Booker,Lamar Miller,Cooper Kupp,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54900,128.5
520,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Denver Broncos,55200,128.5
521,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Washington Redskins,55200,128.5
522,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Tyreek Hill,Ryan Fitzpatrick,Buffalo Bills,55000,128.4
54,Travis Kelce,Alvin Kamara,Phillip Lindsay,Devontae Booker,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Ryan Fitzpatrick,Buffalo Bills,54900,128.3
524,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Denver Broncos,55100,128.1
523,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Washington Redskins,55100,128.1
56,Travis Kelce,Alvin Kamara,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54800,128.0
55,David Njoku,Alvin Kamara,Devontae Booker,Lamar Miller,Jermaine Kearse,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54800,128.0
525,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54800,127.9
57,Travis Kelce,Alvin Kamara,Phillip Lindsay,Devontae Booker,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54700,127.80000000000001
291,Travis Kelce,Alvin Kamara,Devontae Booker,Tre'Quan Smith,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54700,127.69999999999999
526,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Doug Baldwin,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54900,127.6
527,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54700,127.5
292,Travis Kelce,Alvin Kamara,Devontae Booker,Tre'Quan Smith,Courtland Sutton,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54600,127.30000000000001
