Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
107295+AC0-86229,WR,Jahan,Jahan Dotson,Dotson,0.9666666985,3,5800,PHI+AEA-TB,PHI,TB,,,,,,WR/FLEX
107295+AC0-92976,WR,Tutu,Tutu Atwell,Atwell,8.8000001907,2,5800,LAR+AEA-CHI,LAR,CHI,,,,,,WR/FLEX
107295+AC0-156523,RB,Carson,Carson Steele,Steele,2.8666667938,3,5800,KC+AEA-LAC,KC,LAC,,,,,,RB/FLEX
107295+AC0-41872,TE,Evan,Evan Engram,Engram,1,1,5800,JAC+AEA-HOU,JAC,HOU,O,Hamstring,,,,TE/FLEX
107295+AC0-52451,RB,Samaje,Samaje Perine,Perine,2.6000000636,3,5800,KC+AEA-LAC,KC,LAC,,,,,,RB/FLEX
107295+AC0-56809,WR,Allen,Allen Lazard,Lazard,12.7666664124,3,5800,DEN+AEA-NYJ,NYJ,DEN,,,,,,WR/FLEX
107295+AC0-55335,TE,David,David Njoku,Njoku,6.4000000954,1,5700,CLE+AEA-LV,CLE,LV,O,Ankle,,,,TE/FLEX
107295+AC0-69777,WR,Darnell,Darnell Mooney,Mooney,9.6333332062,3,5700,NO+AEA-ATL,ATL,NO,,,,,,WR/FLEX
107295+AC0-94534,WR,Gabe,Gabe Davis,Davis,5.433333079,3,5700,JAC+AEA-HOU,JAC,HOU,Q,Shoulder,,,,WR/FLEX
107295+AC0-133472,WR,Ladd,Ladd McConkey,McConkey,7.2999998728,3,5700,KC+AEA-LAC,LAC,KC,,,,,,WR/FLEX
107295+AC0-90561,WR,Jerry,Jerry Jeudy,Jeudy,8.8333333333,3,5700,CLE+AEA-LV,CLE,LV,,,,,,WR/FLEX
107295+AC0-91598,RB,D'Andre,D'Andre Swift,Swift,5.4666665395,3,5700,LAR+AEA-CHI,CHI,LAR,,,,,,RB/FLEX
107295+AC0-86312,WR,Alec,Alec Pierce,Pierce,14,3,5600,PIT+AEA-IND,IND,PIT,,,,,,WR/FLEX
107295+AC0-90933,RB,Antonio,Antonio Gibson,Gibson,5.933333079,3,5600,NE+AEA-SF,NE,SF,,,,,,RB/FLEX
107295+AC0-56265,TE,Mike,Mike Gesicki,Gesicki,7.5333334605,3,5600,CIN+AEA-CAR,CIN,CAR,,,,,,TE/FLEX
107295+AC0-68712,WR,Tyler,Tyler Johnson,Johnson,5.6333332062,3,5600,LAR+AEA-CHI,LAR,CHI,,,,,,WR/FLEX
107295+AC0-93541,RB,Javonte,Javonte Williams,Williams,5.2999998728,3,5600,DEN+AEA-NYJ,DEN,NYJ,,,,,,RB/FLEX
107295+AC0-89493,RB,Chase,Chase Brown,Brown,4.9333333969,3,5600,CIN+AEA-CAR,CIN,CAR,,,,,,RB/FLEX
107295+AC0-60858,WR,Christian,Christian Kirk,Kirk,5.2666667302,3,5600,JAC+AEA-HOU,JAC,HOU,,,,,,WR/FLEX
107295+AC0-169776,WR,Christian,Christian Watson,Watson,8.25,2,5600,MIN+AEA-GB,GB,MIN,,,,,,WR/FLEX
107295+AC0-57403,WR,Courtland,Courtland Sutton,Sutton,6.4000002543,3,5500,DEN+AEA-NYJ,DEN,NYJ,,,,,,WR/FLEX
107295+AC0-45229,RB,Kareem,Kareem Hunt,Hunt,8.0625,16,5500,KC+AEA-LAC,KC,LAC,,,,,,RB/FLEX
107295+AC0-129305,WR,Josh,Josh Downs,Downs,3.7000000477,1,5500,PIT+AEA-IND,IND,PIT,,,,,,WR/FLEX
107295+AC0-103187,RB,Roschon,Roschon Johnson,Johnson,8.1999998093,1,5500,LAR+AEA-CHI,CHI,LAR,,,,,,RB/FLEX
107295+AC0-87260,TE,Isaiah,Isaiah Likely,Likely,9.7000001272,3,5500,BUF+AEA-BAL,BAL,BUF,,,,,,TE/FLEX
107295+AC0-185593,WR,Andrei,Andrei Iosivas,Iosivas,10.5,3,5500,CIN+AEA-CAR,CIN,CAR,,,,,,WR/FLEX
107295+AC0-38264,WR,Demarcus,Demarcus Robinson,Robinson,5.2999998728,3,5500,LAR+AEA-CHI,LAR,CHI,,,,,,WR/FLEX
107295+AC0-91578,RB,Zamir,Zamir White,White,4.1000000636,3,5500,CLE+AEA-LV,LV,CLE,,,,,,RB/FLEX
107295+AC0-63634,WR,Jakobi,Jakobi Meyers,Meyers,10.1666666667,3,5400,CLE+AEA-LV,LV,CLE,,,,,,WR/FLEX
107295+AC0-62055,WR,Ray+AC0-Ray,Ray+AC0-Ray McCloud III,McCloud III,5.9666665395,3,5400,NO+AEA-ATL,ATL,NO,,,,,,WR/FLEX
107295+AC0-39716,WR,Adam,Adam Thielen,Thielen,6.9666665395,3,5400,CIN+AEA-CAR,CAR,CIN,IR,Hamstring,,,,WR/FLEX
107295+AC0-39829,WR,Mike,Mike Williams,Williams,3.6500000954,2,5400,DEN+AEA-NYJ,NYJ,DEN,,,,,,WR/FLEX
107295+AC0-103694,RB,Ray,Ray Davis,Davis,5.1000000636,3,5400,BUF+AEA-BAL,BUF,BAL,,,,,,RB/FLEX
107295+AC0-185861,RB,Emanuel,Emanuel Wilson,Wilson,7.4000002543,3,5400,MIN+AEA-GB,GB,MIN,,,,,,RB/FLEX
107295+AC0-55042,TE,Dalton,Dalton Schultz,Schultz,2.7666667302,3,5400,JAC+AEA-HOU,HOU,JAC,,,,,,TE/FLEX
107295+AC0-71521,RB,Justice,Justice Hill,Hill,6.3666667938,3,5400,BUF+AEA-BAL,BAL,BUF,,,,,,RB/FLEX
107295+AC0-71845,RB,Miles,Miles Sanders,Sanders,5.4000002543,3,5300,CIN+AEA-CAR,CAR,CIN,,,,,,RB/FLEX
107295+AC0-57543,RB,D'Ernest,D'Ernest Johnson,Johnson,1.8999999762,2,5300,JAC+AEA-HOU,JAC,HOU,,,,,,RB/FLEX
107295+AC0-25267,WR,Mack,Mack Hollins,Hollins,3.8666667938,3,5300,BUF+AEA-BAL,BUF,BAL,,,,,,WR/FLEX
107295+AC0-72412,RB,Khalil,Khalil Herbert,Herbert,3,3,5300,LAR+AEA-CHI,CHI,LAR,,,,,,RB/FLEX
107295+AC0-91047,TE,Cole,Cole Kmet,Kmet,8.7666664124,3,5300,LAR+AEA-CHI,CHI,LAR,,,,,,TE/FLEX
107295+AC0-40167,RB,Gus,Gus Edwards,Edwards,3.3666667938,3,5300,KC+AEA-LAC,LAC,KC,,,,,,RB/FLEX
107295+AC0-52613,WR,Curtis,Curtis Samuel,Samuel,2.3333333333,3,5300,BUF+AEA-BAL,BUF,BAL,,,,,,WR/FLEX
107295+AC0-89612,WR,Michael,Michael Wilson,Wilson,7.1666666667,3,5300,WAS+AEA-ARI,ARI,WAS,,,,,,WR/FLEX
107295+AC0-85845,WR,Rashod,Rashod Bateman,Bateman,7.3666667938,3,5300,BUF+AEA-BAL,BAL,BUF,,,,,,WR/FLEX
107295+AC0-40845,TE,Hunter,Hunter Henry,Henry,7.5333334605,3,5300,NE+AEA-SF,NE,SF,,,,,,TE/FLEX
107295+AC0-55830,RB,D'Onta,D'Onta Foreman,Foreman,3.0499999523,2,5200,CLE+AEA-LV,CLE,LV,,,,,,RB/FLEX
107295+AC0-64147,WR,Britain,Britain Covey,Covey,3.4500000477,2,5200,PHI+AEA-TB,PHI,TB,IR,Shoulder,,,,WR/FLEX
107295+AC0-119722,WR,Johnny,Johnny Wilson,Wilson,0.4666666587,3,5200,PHI+AEA-TB,PHI,TB,,,,,,WR/FLEX
107295+AC0-103587,TE,Brenton,Brenton Strange,Strange,8.1000003815,2,5200,JAC+AEA-HOU,JAC,HOU,,,,,,TE/FLEX
107295+AC0-87371,RB,Ty,Ty Chandler,Chandler,5.0666666031,3,5200,MIN+AEA-GB,MIN,GB,,,,,,RB/FLEX
107295+AC0-87418,WR,Joshua,Joshua Palmer,Palmer,2.7000000477,2,5200,KC+AEA-LAC,LAC,KC,,,,,,WR/FLEX
107295+AC0-112057,RB,Jaylen,Jaylen Warren,Warren,3.5666666031,3,5200,PIT+AEA-IND,PIT,IND,O,Knee,,,,RB/FLEX
107295+AC0-89588,TE,Colby,Colby Parkinson,Parkinson,4,3,5200,LAR+AEA-CHI,LAR,CHI,,,,,,TE/FLEX
107295+AC0-114198,WR,Xavier,Xavier Legette,Legette,5.3499999046,2,5200,CIN+AEA-CAR,CAR,CIN,,,,,,WR/FLEX
107295+AC0-57338,TE,Jordan,Jordan Akins,Akins,3.5333334605,3,5200,CLE+AEA-LV,CLE,LV,,,,,,TE/FLEX
107295+AC0-94370,WR,Romeo,Romeo Doubs,Doubs,5.6666666667,3,5100,MIN+AEA-GB,GB,MIN,,,,,,WR/FLEX
107295+AC0-151789,WR,Adonai,Adonai Mitchell,Mitchell,1.3999999364,3,5100,PIT+AEA-IND,IND,PIT,,,,,,WR/FLEX
107295+AC0-86811,TE,Cade,Cade Otton,Otton,2.2666667302,3,5100,PHI+AEA-TB,TB,PHI,,,,,,TE/FLEX
107295+AC0-90912,RB,Kenneth,Kenneth Gainwell,Gainwell,1.5,3,5100,PHI+AEA-TB,PHI,TB,,,,,,RB/FLEX
107295+AC0-56262,WR,Parris,Parris Campbell,Campbell,2.2999999523,1,5100,PHI+AEA-TB,PHI,TB,,,,,,WR/FLEX
107295+AC0-60451,TE,Tyler,Tyler Conklin,Conklin,4.7999998728,3,5100,DEN+AEA-NYJ,NYJ,DEN,,,,,,TE/FLEX
107295+AC0-29780,TE,Zach,Zach Ertz,Ertz,6.2666664124,3,5100,WAS+AEA-ARI,WAS,ARI,,,,,,TE/FLEX
107295+AC0-62628,WR,DeAndre,DeAndre Carter,Carter,3.1666666667,3,5100,LAR+AEA-CHI,CHI,LAR,,,,,,WR/FLEX
107295+AC0-111876,WR,DeMario,DeMario Douglas,Douglas,6.75,2,5100,NE+AEA-SF,NE,SF,,,,,,WR/FLEX
107295+AC0-89644,RB,Isaac,Isaac Guerendo,Guerendo,0.9499999881,2,5100,NE+AEA-SF,SF,NE,,,,,,RB/FLEX
107295+AC0-147051,RB,Jaleel,Jaleel McLaughlin,McLaughlin,3.9333333969,3,5100,DEN+AEA-NYJ,DEN,NYJ,,,,,,RB/FLEX
107295+AC0-53097,WR,Josh,Josh Reynolds,Reynolds,7.6333332062,3,5100,DEN+AEA-NYJ,DEN,NYJ,,,,,,WR/FLEX
107295+AC0-86055,RB,Dameon,Dameon Pierce,Pierce,1.6000000238,1,5000,JAC+AEA-HOU,HOU,JAC,O,Hamstring,,,,RB/FLEX
107295+AC0-86244,TE,Pat,Pat Freiermuth,Freiermuth,5.2999998728,3,5000,PIT+AEA-IND,PIT,IND,,,,,,TE/FLEX
107295+AC0-12549,D,San Francisco,San Francisco 49ers,49ers,5.6666666667,3,5000,NE+AEA-SF,SF,NE,,,,,,DEF
107295+AC0-45565,TE,Taysom,Taysom Hill,Hill,3.25,2,5000,NO+AEA-ATL,NO,ATL,,,,,,TE/FLEX
107295+AC0-88575,WR,Elijah,Elijah Moore,Moore,4.1666666667,3,5000,CLE+AEA-LV,CLE,LV,,,,,,WR/FLEX
107295+AC0-45631,RB,Jamaal,Jamaal Williams,Williams,5.2999998728,3,5000,NO+AEA-ATL,NO,ATL,,,,,,RB/FLEX
107295+AC0-86646,RB,Trey,Trey Sermon,Sermon,4.4000000954,2,5000,PIT+AEA-IND,IND,PIT,,,,,,RB/FLEX
107295+AC0-94887,RB,Tyler,Tyler Badie,Badie,4.6500000954,2,5000,DEN+AEA-NYJ,DEN,NYJ,,,,,,RB/FLEX
107295+AC0-103195,WR,Jordan,Jordan Whittington,Whittington,2.5,3,5000,LAR+AEA-CHI,LAR,CHI,,,,,,WR/FLEX
107295+AC0-64585,TE,Dawson,Dawson Knox,Knox,2,2,5000,BUF+AEA-BAL,BUF,BAL,,,,,,TE/FLEX
107295+AC0-83083,WR,Justin,Justin Watson,Watson,2.6666666667,3,5000,KC+AEA-LAC,KC,LAC,,,,,,WR/FLEX
107295+AC0-64808,TE,Juwan,Juwan Johnson,Johnson,9.6000003815,1,5000,NO+AEA-ATL,NO,ATL,,,,,,TE/FLEX
107295+AC0-71031,WR,Lil'Jordan,Lil'Jordan Humphrey,Humphrey,4.5666666031,3,5000,DEN+AEA-NYJ,DEN,NYJ,,,,,,WR/FLEX
107295+AC0-69558,WR,Greg,Greg Dortch,Dortch,5.0666666031,3,5000,WAS+AEA-ARI,ARI,WAS,,,,,,WR/FLEX
107295+AC0-79980,TE,Eric,Eric Saubert,Saubert,2.8999999364,3,4900,NE+AEA-SF,SF,NE,,,,,,TE/FLEX
107295+AC0-28827,RB,Dare,Dare Ogunbowale,Ogunbowale,2.6333333651,3,4900,JAC+AEA-HOU,HOU,JAC,,,,,,RB/FLEX
107295+AC0-12529,D,Cleveland,Cleveland Browns,Browns,6.3333333333,3,4900,CLE+AEA-LV,CLE,LV,,,,,,DEF
107295+AC0-102986,WR,Elijah,Elijah Higgins,Higgins,4.0333334605,3,4900,WAS+AEA-ARI,ARI,WAS,,,,,,WR/FLEX
107295+AC0-142042,RB,Trey,Trey Benson,Benson,1.7666667302,3,4900,WAS+AEA-ARI,ARI,WAS,,,,,,RB/FLEX
107295+AC0-90870,WR,Calvin,Calvin Austin III,Austin III,6.5999997457,3,4900,PIT+AEA-IND,PIT,IND,,,,,,WR/FLEX
107295+AC0-56248,WR,Noah,Noah Brown,Brown,5.75,2,4900,WAS+AEA-ARI,WAS,ARI,,,,,,WR/FLEX
107295+AC0-93143,TE,Noah,Noah Gray,Gray,3.5,2,4900,KC+AEA-LAC,KC,LAC,,,,,,TE/FLEX
107295+AC0-91101,TE,Tommy,Tommy Tremble,Tremble,4.0999999046,2,4900,CIN+AEA-CAR,CAR,CIN,,,,,,TE/FLEX
107295+AC0-103547,WR,Luke,Luke McCaffrey,McCaffrey,4.5999999046,2,4900,WAS+AEA-ARI,WAS,ARI,,,,,,WR/FLEX
107295+AC0-120042,WR,Jalen,Jalen McMillan,McMillan,4.4666665395,3,4900,PHI+AEA-TB,TB,PHI,D,Hamstring,,,,WR/FLEX
107295+AC0-40371,TE,Johnny,Johnny Mundt,Mundt,3.7999998728,3,4900,MIN+AEA-GB,MIN,GB,,,,,,TE/FLEX
107295+AC0-63050,RB,Ty,Ty Johnson,Johnson,5.5,3,4900,BUF+AEA-BAL,BUF,BAL,,,,,,RB/FLEX
107295+AC0-120694,WR,Ja'Lynn,Ja'Lynn Polk,Polk,3.8666667938,3,4900,NE+AEA-SF,NE,SF,,,,,,WR/FLEX
107295+AC0-12544,D,New York,New York Jets,Jets,9.6666666667,3,4800,DEN+AEA-NYJ,NYJ,DEN,,,,,,DEF
107295+AC0-137516,WR,Parker,Parker Washington,Washington,1.1999999682,3,4800,JAC+AEA-HOU,JAC,HOU,,,,,,WR/FLEX
107295+AC0-63855,WR,K.J.,K.J. Osborn,Osborn,2.4000000954,2,4800,NE+AEA-SF,NE,SF,,,,,,WR/FLEX
107295+AC0-94579,RB,Emari,Emari Demercado,Demercado,2.9666665395,3,4800,WAS+AEA-ARI,ARI,WAS,,,,,,RB/FLEX
107295+AC0-92545,RB,Keaontay,Keaontay Ingram,Ingram,1.7142857143,7,4800,KC+AEA-LAC,KC,LAC,,,,,,RB/FLEX
107295+AC0-160303,TE,Tucker,Tucker Kraft,Kraft,3.5666666031,3,4800,MIN+AEA-GB,GB,MIN,,,,,,TE/FLEX
107295+AC0-113228,TE,Luke,Luke Musgrave,Musgrave,0.6333333254,3,4800,MIN+AEA-GB,GB,MIN,,,,,,TE/FLEX
107295+AC0-52345,WR,Brandon,Brandon Powell,Powell,1.4666666985,3,4800,MIN+AEA-GB,MIN,GB,,,,,,WR/FLEX
107295+AC0-103619,WR,Tre,Tre Tucker,Tucker,8.2000001272,3,4800,CLE+AEA-LV,LV,CLE,,,,,,WR/FLEX
107295+AC0-60712,TE,Foster,Foster Moreau,Moreau,6.5,2,4800,NO+AEA-ATL,NO,ATL,,,,,,TE/FLEX
107295+AC0-56708,TE,Will,Will Dissly,Dissly,3.2000001272,3,4800,KC+AEA-LAC,LAC,KC,,,,,,TE/FLEX
107295+AC0-73176,TE,Luke,Luke Farrell,Farrell,1.4500000477,2,4800,JAC+AEA-HOU,JAC,HOU,,,,,,TE/FLEX
107295+AC0-112192,WR,Jonathan,Jonathan Mingo,Mingo,2.4666666985,3,4800,CIN+AEA-CAR,CAR,CIN,,,,,,WR/FLEX
107295+AC0-40647,WR,Marquez,Marquez Valdes+AC0-Scantling,Valdes+AC0-Scantling,1.1999999682,3,4800,BUF+AEA-BAL,BUF,BAL,,,,,,WR/FLEX
107295+AC0-91971,RB,Ronnie,Ronnie Rivers,Rivers,1,3,4800,LAR+AEA-CHI,LAR,CHI,,,,,,RB/FLEX
107295+AC0-30733,RB,Cordarrelle,Cordarrelle Patterson,Patterson,2.6333333651,3,4700,PIT+AEA-IND,PIT,IND,,,,,,RB/FLEX
107295+AC0-12528,D,Cincinnati,Cincinnati Bengals,Bengals,3,3,4700,CIN+AEA-CAR,CIN,CAR,,,,,,DEF
107295+AC0-151903,WR,Troy,Troy Franklin,Franklin,1.0499999523,2,4700,DEN+AEA-NYJ,DEN,NYJ,,,,,,WR/FLEX
107295+AC0-133477,TE,Darnell,Darnell Washington,Washington,4,2,4700,PIT+AEA-IND,PIT,IND,,,,,,TE/FLEX
107295+AC0-63907,TE,Josh,Josh Oliver,Oliver,1.8500000238,2,4700,MIN+AEA-GB,MIN,GB,,,,,,TE/FLEX
107295+AC0-64031,TE,Hayden,Hayden Hurst,Hurst,2.6000000636,3,4700,KC+AEA-LAC,LAC,KC,,,,,,TE/FLEX
107295+AC0-137967,RB,Blake,Blake Corum,Corum,2.7999999523,1,4700,LAR+AEA-CHI,LAR,CHI,,,,,,RB/FLEX
107295+AC0-64496,WR,Olamide,Olamide Zaccheaus,Zaccheaus,1.6333333651,3,4700,WAS+AEA-ARI,WAS,ARI,,,,,,WR/FLEX
107295+AC0-29683,WR,Nelson,Nelson Agholor,Agholor,3,3,4700,BUF+AEA-BAL,BAL,BUF,,,,,,WR/FLEX
107295+AC0-29685,WR,Robert,Robert Woods,Woods,1.3999999762,2,4700,JAC+AEA-HOU,HOU,JAC,,,,,,WR/FLEX
107295+AC0-89220,WR,Tyquan,Tyquan Thornton,Thornton,1.8500000238,2,4700,NE+AEA-SF,NE,SF,,,,,,WR/FLEX
107295+AC0-64905,WR,Trenton,Trenton Irwin,Irwin,1.0499999523,2,4700,CIN+AEA-CAR,CIN,CAR,,,,,,WR/FLEX
107295+AC0-71143,TE,Kylen,Kylen Granson,Granson,1.9666666985,3,4700,PIT+AEA-IND,IND,PIT,,,,,,TE/FLEX
107295+AC0-12536,D,Kansas City,Kansas City Chiefs,Chiefs,6.6666666667,3,4600,KC+AEA-LAC,KC,LAC,,,,,,DEF
107295+AC0-133484,WR,Jermaine,Jermaine Burton,Burton,5.1999998093,1,4600,CIN+AEA-CAR,CIN,CAR,,,,,,WR/FLEX
107295+AC0-137990,TE,Tip,Tip Reiman,Reiman,,0,4600,WAS+AEA-ARI,ARI,WAS,,,,,,TE/FLEX
107295+AC0-119610,RB,Jase,Jase McClellan,McClellan,,0,4600,NO+AEA-ATL,ATL,NO,,,,,,RB/FLEX
107295+AC0-152520,RB,Will,Will Shipley,Shipley,0,2,4600,PHI+AEA-TB,PHI,TB,,,,,,RB/FLEX
107295+AC0-64581,WR,Van,Van Jefferson,Jefferson,1.5,2,4600,PIT+AEA-IND,PIT,IND,,,,,,WR/FLEX
107295+AC0-130270,TE,Adam,Adam Trautman,Trautman,0.8999999762,2,4600,DEN+AEA-NYJ,DEN,NYJ,,,,,,TE/FLEX
107295+AC0-110457,WR,Dontayvion,Dontayvion Wicks,Wicks,3.3666667938,3,4600,MIN+AEA-GB,GB,MIN,,,,,,WR/FLEX
107295+AC0-57299,TE,Gerald,Gerald Everett,Everett,0.5,3,4600,LAR+AEA-CHI,CHI,LAR,,,,,,TE/FLEX
107295+AC0-137265,TE,Ben,Ben Sinnott,Sinnott,,0,4500,WAS+AEA-ARI,WAS,ARI,,,,,,TE/FLEX
107295+AC0-69860,RB,Trayveon,Trayveon Williams,Williams,0,2,4500,CIN+AEA-CAR,CIN,CAR,,,,,,RB/FLEX
107295+AC0-12547,D,Pittsburgh,Pittsburgh Steelers,Steelers,11.3333333333,3,4500,PIT+AEA-IND,PIT,IND,,,,,,DEF
107295+AC0-86682,TE,Grant,Grant Calcaterra,Calcaterra,2.25,2,4500,PHI+AEA-TB,PHI,TB,,,,,,TE/FLEX
107295+AC0-55987,WR,JuJu,JuJu Smith+AC0-Schuster,Smith+AC0-Schuster,4.3499999046,2,4500,KC+AEA-LAC,KC,LAC,,,,,,WR/FLEX
107295+AC0-138037,WR,Roman,Roman Wilson,Wilson,,0,4500,PIT+AEA-IND,PIT,IND,,,,,,WR/FLEX
107295+AC0-40126,TE,Austin,Austin Hooper,Hooper,2.5,3,4500,NE+AEA-SF,NE,SF,,,,,,TE/FLEX
107295+AC0-56648,RB,Jeremy,Jeremy McNichols,McNichols,0.1000000015,1,4500,WAS+AEA-ARI,WAS,ARI,,,,,,RB/FLEX
107295+AC0-93538,WR,Dyami,Dyami Brown,Brown,2.6500000954,2,4500,WAS+AEA-ARI,WAS,ARI,,,,,,WR/FLEX
107295+AC0-71032,WR,Devin,Devin Duvernay,Duvernay,0.3666666746,3,4500,JAC+AEA-HOU,JAC,HOU,,,,,,WR/FLEX
107295+AC0-56711,TE,Drew,Drew Sample,Sample,4.3000001907,1,4500,CIN+AEA-CAR,CIN,CAR,,,,,,TE/FLEX
107295+AC0-89613,WR,Simi,Simi Fehoko,Fehoko,2.2000000477,1,4500,KC+AEA-LAC,LAC,KC,,,,,,WR/FLEX
107295+AC0-71351,TE,Charlie,Charlie Woerner,Woerner,0.8999999762,1,4500,NO+AEA-ATL,ATL,NO,,,,,,TE/FLEX
107295+AC0-138998,TE,Michael,Michael Mayer,Mayer,1.3666666349,3,4500,CLE+AEA-LV,LV,CLE,O,Personal,,,,TE/FLEX
107295+AC0-91931,TE,Greg,Greg Dulcich,Dulcich,2.6500000954,2,4500,DEN+AEA-NYJ,DEN,NYJ,,,,,,TE/FLEX
107295+AC0-12542,D,New Orleans,New Orleans Saints,Saints,11,3,4400,NO+AEA-ATL,NO,ATL,,,,,,DEF
107295+AC0-201260,WR,Mason,Mason Tipton,Tipton,1.6000000238,2,4400,NO+AEA-ATL,NO,ATL,,,,,,WR/FLEX
107295+AC0-160306,RB,Pierre,Pierre Strong Jr.,Strong Jr.,2.5,2,4400,CLE+AEA-LV,CLE,LV,O,Hamstring,,,,RB/FLEX
107295+AC0-87127,RB,Chris,Chris Rodriguez Jr.,Rodriguez Jr.,3.6900001526,10,4400,WAS+AEA-ARI,WAS,ARI,,,,,,RB/FLEX
107295+AC0-158983,TE,Ja'Tavion,Ja'Tavion Sanders,Sanders,0.9000000159,3,4400,CIN+AEA-CAR,CAR,CIN,,,,,,TE/FLEX
107295+AC0-93540,RB,British,British Brooks,Brooks,0.200000003,1,4400,JAC+AEA-HOU,HOU,JAC,,,,,,RB/FLEX
107295+AC0-85635,TE,Charlie,Charlie Kolar,Kolar,2.2000000477,2,4400,BUF+AEA-BAL,BAL,BUF,,,,,,TE/FLEX
107295+AC0-61273,WR,Scotty,Scotty Miller,Miller,4.0999999046,1,4400,PIT+AEA-IND,PIT,IND,,,,,,WR/FLEX
107295+AC0-12540,D,Minnesota,Minnesota Vikings,Vikings,16,3,4300,MIN+AEA-GB,MIN,GB,,,,,,DEF
107295+AC0-102902,WR,Trey,Trey Palmer,Palmer,1.2000000477,2,4300,PHI+AEA-TB,TB,PHI,,,,,,WR/FLEX
107295+AC0-39428,RB,Kyle,Kyle Juszczyk,Juszczyk,3.1666666667,3,4300,NE+AEA-SF,SF,NE,,,,,,RB/FLEX
107295+AC0-88752,WR,Charlie,Charlie Jones,Jones,+AC0-0.5,2,4300,CIN+AEA-CAR,CIN,CAR,,,,,,WR/FLEX
107295+AC0-56059,WR,Trent,Trent Sherfield Sr.,Sherfield Sr.,1.75,2,4300,MIN+AEA-GB,MIN,GB,,,,,,WR/FLEX
107295+AC0-103378,TE,Erick,Erick All Jr.,All Jr.,4.6999998093,2,4300,CIN+AEA-CAR,CIN,CAR,,,,,,TE/FLEX
107295+AC0-119788,WR,Xavier,Xavier Hutchinson,Hutchinson,0.2666666706,3,4300,JAC+AEA-HOU,HOU,JAC,,,,,,WR/FLEX
107295+AC0-120093,WR,Marvin,Marvin Mims Jr.,Mims Jr.,0.9666666985,3,4300,DEN+AEA-NYJ,DEN,NYJ,,,,,,WR/FLEX
107295+AC0-112062,WR,Skyy,Skyy Moore,Moore,3.3230769818,13,4300,KC+AEA-LAC,KC,LAC,,,,,,WR/FLEX
107295+AC0-104012,WR,Ashton,Ashton Dulin,Dulin,4.5666666031,3,4300,PIT+AEA-IND,IND,PIT,,,,,,WR/FLEX
107295+AC0-87815,TE,Jeremy,Jeremy Ruckert,Ruckert,1.25,2,4300,DEN+AEA-NYJ,NYJ,DEN,,,,,,TE/FLEX
107295+AC0-69581,WR,Cedrick,Cedrick Wilson Jr.,Wilson Jr.,+AC0-0.6000000238,2,4300,NO+AEA-ATL,NO,ATL,Q,Ankle,,,,WR/FLEX
107295+AC0-24533,TE,Mo,Mo Alie+AC0-Cox,Alie+AC0-Cox,0.9000000159,3,4300,PIT+AEA-IND,IND,PIT,,,,,,TE/FLEX
107295+AC0-12527,D,Chicago,Chicago Bears,Bears,11.6666666667,3,4200,LAR+AEA-CHI,CHI,LAR,,,,,,DEF
107295+AC0-94621,WR,Derius,Derius Davis,Davis,0.5666666826,3,4200,KC+AEA-LAC,LAC,KC,Q,Hamstring,,,,WR/FLEX
107295+AC0-160213,RB,Isaiah,Isaiah Davis,Davis,0.6000000238,1,4200,DEN+AEA-NYJ,NYJ,DEN,,,,,,RB/FLEX
107295+AC0-27229,RB,Ameer,Ameer Abdullah,Abdullah,1.1666666667,3,4200,CLE+AEA-LV,LV,CLE,Q,Back,,,,RB/FLEX
107295+AC0-72370,RB,J.J.,J.J. Taylor,Taylor,1.2999999523,1,4200,JAC+AEA-HOU,HOU,JAC,,,,,,RB/FLEX
107295+AC0-92882,TE,Connor,Connor Heyward,Heyward,0.6999999881,1,4200,PIT+AEA-IND,PIT,IND,,,,,,TE/FLEX
107295+AC0-103192,TE,Jared,Jared Wiley,Wiley,1.2000000477,1,4200,KC+AEA-LAC,KC,LAC,,,,,,TE/FLEX
107295+AC0-70661,WR,Velus,Velus Jones Jr.,Jones Jr.,0.400000006,1,4200,LAR+AEA-CHI,CHI,LAR,,,,,,WR/FLEX
107295+AC0-111637,TE,Cade,Cade Stover,Stover,2.2999999523,1,4200,JAC+AEA-HOU,HOU,JAC,,,,,,TE/FLEX
107295+AC0-103511,WR,Devaughn,Devaughn Vele,Vele,7.9000000954,1,4200,DEN+AEA-NYJ,DEN,NYJ,,,,,,WR/FLEX
107295+AC0-89185,TE,Ben,Ben Sims,Sims,1.2222222222,9,4200,MIN+AEA-GB,GB,MIN,,,,,,TE/FLEX
107295+AC0-93391,TE,Payne,Payne Durham,Durham,1.2999999523,1,4200,PHI+AEA-TB,TB,PHI,,,,,,TE/FLEX
107295+AC0-91401,WR,Ronnie,Ronnie Bell,Bell,1.7000000477,1,4200,NE+AEA-SF,SF,NE,,,,,,WR/FLEX
107295+AC0-85306,WR,KhaDarel,KhaDarel Hodge,Hodge,2.3230769818,13,4200,NO+AEA-ATL,ATL,NO,,,,,,WR/FLEX
107295+AC0-91467,TE,Jake,Jake Tonges,Tonges,,0,4200,NE+AEA-SF,SF,NE,,,,,,TE/FLEX
