Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details
21514-34331,RB,Latavius,Latavius Murray,Murray,2.533333302,6,8500,BAL@MIN,MIN,BAL,,
21514-6748,QB,Carson,Carson Palmer,Palmer,17.57333374,6,8500,ARI@LAR,ARI,LAR,,
21514-22113,RB,Alfred,Alfred Morris,Morris,2.899999936,3,8500,DAL@SF,DAL,SF,,
21514-6803,QB,Josh,Josh McCown,McCown,14.09333293,6,8500,NYJ@MIA,NYJ,MIA,,
21514-40843,RB,Alex,Alex Collins,Collins,5.9,5,8500,BAL@MIN,BAL,MIN,,
21514-14339,RB,Dion,Dion Lewis,Lewis,5.799999873,6,8000,ATL@NE,NE,ATL,,
21514-24641,WR,Sammy,Sammy Watkins,Watkins,6.950000127,6,8000,ARI@LAR,LAR,ARI,,
21514-11414,QB,Sam,Sam Bradford,Bradford,13.48999977,2,8000,BAL@MIN,MIN,BAL,D,Knee
21514-26038,WR,Tyler,Tyler Kroft,Kroft,8.225000381,4,8000,CIN@PIT,CIN,PIT,,
21514-22994,QB,Case,Case Keenum,Keenum,13.97200012,5,8000,BAL@MIN,MIN,BAL,,
21514-54782,WR,Cameron,Cameron Brate,Brate,12.51999969,5,8000,TB@BUF,TB,BUF,,
21514-30231,QB,Jacoby,Jacoby Brissett,Brissett,13.86000061,6,8000,JAC@IND,IND,JAC,,
21514-30237,RB,Mike,Mike Gillislee,Gillislee,8.5,6,8000,ATL@NE,NE,ATL,,
21514-6739,WR,DeSean,DeSean Jackson,Jackson,9.840000153,5,8000,TB@BUF,TB,BUF,,
21514-22163,WR,Rishard,Rishard Matthews,Matthews,8.833333333,6,8000,TEN@CLE,TEN,CLE,,
21514-6826,QB,Eli,Eli Manning,Manning,15.95666631,6,8000,SEA@NYG,NYG,SEA,,
21514-22219,WR,Jermaine,Jermaine Kearse,Kearse,10.15000025,6,8000,NYJ@MIA,NYJ,MIA,,
21514-7968,QB,Philip,Philip Rivers,Rivers,16.40333303,6,8000,DEN@LAC,LAC,DEN,,
21514-29593,WR,Marqise,Marqise Lee,Lee,6.799999873,6,8000,JAC@IND,JAC,IND,Q,Knee
21514-8117,WR,Danny,Danny Amendola,Amendola,9.940000153,5,8000,ATL@NE,NE,ATL,,
21514-62535,WR,Tyrell,Tyrell Williams,Williams,7.116666794,6,7500,DEN@LAC,LAC,DEN,,
21514-7283,WR,Jeremy,Jeremy Maclin,Maclin,7.180000305,5,7500,BAL@MIN,BAL,MIN,Q,Shoulder
21514-25837,RB,Duke,Duke Johnson Jr.,Johnson Jr.,11.59999975,6,7500,TEN@CLE,CLE,TEN,,
21514-54606,WR,John,John Brown,Brown,8.949999809,4,7500,ARI@LAR,ARI,LAR,,
21514-39280,RB,Derrick,Derrick Henry,Henry,7.866666794,6,7500,TEN@CLE,TEN,CLE,,
21514-44449,WR,Willie,Willie Snead,Snead,1.600000024,1,7500,NO@GB,NO,GB,Q,Hamstring
21514-54753,WR,Taylor,Taylor Gabriel,Gabriel,6.1,5,7500,ATL@NE,ATL,NE,,
21514-6627,WR,Ted,Ted Ginn Jr.,Ginn Jr.,8.780000305,5,7500,NO@GB,NO,GB,,
21514-16923,WR,Austin,Austin Seferian-Jenkins,Seferian-Jenkins,9.175000191,4,7500,NYJ@MIA,NYJ,MIA,,
21514-6714,QB,Joe,Joe Flacco,Flacco,8.303333282,6,7500,BAL@MIN,BAL,MIN,,
21514-6728,RB,Jamaal,Jamaal Charles,Charles,5.540000153,5,7500,DEN@LAC,DEN,LAC,,
21514-25290,RB,Giovani,Giovani Bernard,Bernard,8.5,5,7500,CIN@PIT,CIN,PIT,,
21514-38628,QB,Mitchell,Mitchell Trubisky,Trubisky,10.02000046,2,7500,CAR@CHI,CHI,CAR,,
21514-6898,QB,Jay,Jay Cutler,Cutler,10.45599976,5,7500,NYJ@MIA,MIA,NYJ,,
21514-14344,QB,T.J.,T.J. Yates,Yates,0,0,7000,TB@BUF,BUF,TB,,
21514-14349,WR,Jeremy,Jeremy Kerley,Kerley,6.959999847,5,7000,NYJ@MIA,NYJ,MIA,,
21514-24589,WR,Jaron,Jaron Brown,Brown,7.066666921,6,7000,ARI@LAR,ARI,LAR,,
21514-29715,QB,Kevin,Kevin Hogan,Hogan,9.694999695,4,7000,TEN@CLE,CLE,TEN,,
21514-24607,QB,Chad,Chad Kelly,Kelly,0,0,7000,DEN@LAC,DEN,LAC,O,Wrist
21514-30761,QB,Nathan,Nathan Peterman,Peterman,0,0,7000,TB@BUF,BUF,TB,,
21514-31798,QB,Bryce,Bryce Petty,Petty,6.543333054,6,7000,NYJ@MIA,NYJ,MIA,,
21514-53303,RB,Matt,Matt Breida,Breida,4.25,6,7000,DAL@SF,SF,DAL,,
21514-53331,QB,Taylor,Taylor Heinicke,Heinicke,0,0,7000,ATL@NE,NE,ATL,,
21514-79974,RB,Tarik,Tarik Cohen,Cohen,9.706666946,6,7000,CAR@CHI,CHI,CAR,,
21514-30837,WR,Jordan,Jordan Matthews,Matthews,6.800000191,4,7000,TB@BUF,BUF,TB,Q,Thumb
21514-57537,QB,DeShone,DeShone Kizer,Kizer,11.52799988,5,7000,TEN@CLE,CLE,TEN,,
21514-29915,QB,Brett,Brett Hundley,Hundley,3.789999962,2,7000,NO@GB,GB,NO,,
21514-6373,QB,Derek,Derek Anderson,Anderson,6.8E-01,1,7000,CAR@CHI,CAR,CHI,,
21514-11512,WR,Jimmy,Jimmy Graham,Graham,6.880000305,5,7000,SEA@NYG,SEA,NYG,,
21514-53532,WR,Roger,Roger Lewis,Lewis,4.440000153,5,7000,SEA@NYG,NYG,SEA,,
21514-22848,QB,Austin,Austin Davis,Davis,0,0,7000,SEA@NYG,SEA,NYG,,
21514-31047,QB,AJ,AJ McCarron,McCarron,0,0,7000,CIN@PIT,CIN,PIT,,
21514-54604,QB,Jimmy,Jimmy Garoppolo,Garoppolo,5.913333257,6,7000,ATL@NE,NE,ATL,,
21514-54607,RB,Terrance,Terrance West,West,5.420000076,5,7000,BAL@MIN,BAL,MIN,Q,Calf
21514-27986,QB,C.J.,C.J. Beathard,Beathard,14.19999981,1,7000,DAL@SF,SF,DAL,,
21514-11615,QB,Joe,Joe Webb,Webb,1.14286E-01,7,7000,TB@BUF,BUF,TB,,
21514-14696,QB,Scott,Scott Tolzien,Tolzien,3.319999933,1,7000,JAC@IND,IND,JAC,,
21514-22894,QB,Kellen,Kellen Moore,Moore,0,0,7000,DAL@SF,DAL,SF,,
21514-54684,RB,Isaiah,Isaiah Crowell,Crowell,6.483333588,6,7000,TEN@CLE,CLE,TEN,,
21514-31170,QB,Brandon,Brandon Allen,Allen,0,0,7000,ARI@LAR,LAR,ARI,,
21514-21959,QB,Brandon,Brandon Weeden,Weeden,0,0,7000,TEN@CLE,TEN,CLE,,
21514-40407,QB,Joshua,Joshua Dobbs,Dobbs,0,0,7000,CIN@PIT,PIT,CIN,,
21514-21994,QB,Brock,Brock Osweiler,Osweiler,6.2E-01,1,7000,DEN@LAC,DEN,LAC,,
21514-7659,QB,Ryan,Ryan Fitzpatrick,Fitzpatrick,11.30000019,2,7000,TB@BUF,TB,BUF,,
21514-33259,QB,Teddy,Teddy Bridgewater,Bridgewater,0,0,7000,BAL@MIN,MIN,BAL,NA,Knee
21514-45565,QB,Taysom,Taysom Hill,Hill,0,0,7000,NO@GB,NO,GB,,
21514-22018,WR,Mohamed,Mohamed Sanu,Sanu,7.675000191,4,7000,ATL@NE,ATL,NE,Q,Hamstring
21514-6679,QB,Matt,Matt Schaub,Schaub,1.46667E-01,3,7000,ATL@NE,ATL,NE,,
21514-39454,QB,Zac,Zac Dysert,Dysert,0,0,7000,DAL@SF,DAL,SF,IR,Back
21514-6687,QB,Mark,Mark Sanchez,Sanchez,7.6E-01,2,7000,CAR@CHI,CHI,CAR,,
21514-23075,QB,Alex,Alex Tanney,Tanney,0,0,7000,TEN@CLE,TEN,CLE,IR,Foot
21514-30253,QB,Jeff,Jeff Driskel,Driskel,0,0,7000,CIN@PIT,CIN,PIT,IR,Thumb
21514-57909,RB,Marlon,Marlon Mack,Mack,7.474999905,4,7000,JAC@IND,IND,JAC,,
21514-7744,QB,Drew,Drew Stanton,Stanton,2.476000023,5,7000,ARI@LAR,ARI,LAR,,
21514-6733,RB,Jonathan,Jonathan Stewart,Stewart,6.016666412,6,7000,CAR@CHI,CAR,CHI,Q,Ankle
21514-7778,QB,Matt,Matt Cassel,Cassel,2.24000001,2,7000,TEN@CLE,TEN,CLE,,
21514-8803,QB,Chase,Chase Daniel,Daniel,6.4E-01,1,7000,NO@GB,NO,GB,,
21514-26251,WR,Robby,Robby Anderson,Anderson,7.433333079,6,7000,NYJ@MIA,NYJ,MIA,,
21514-6808,QB,Matt,Matt Moore,Moore,14.43500042,4,7000,NYJ@MIA,MIA,NYJ,,
21514-7844,QB,Chad,Chad Henne,Henne,-3.E-01,1,7000,JAC@IND,JAC,IND,,
21514-44715,QB,Cooper,Cooper Rush,Rush,0,0,7000,DAL@SF,DAL,SF,,
21514-33463,QB,Paxton,Paxton Lynch,Lynch,9.793333054,3,7000,DEN@LAC,DEN,LAC,O,Shoulder
21514-6840,RB,Frank,Frank Gore,Gore,9.299999873,6,7000,JAC@IND,IND,JAC,,
21514-7872,QB,Brian,Brian Hoyer,Hoyer,11.08333333,6,7000,DAL@SF,SF,DAL,,
21514-6863,WR,Delanie,Delanie Walker,Walker,7.400000254,6,7000,TEN@CLE,TEN,CLE,Q,Calf
21514-7919,QB,Kellen,Kellen Clemens,Clemens,-1.E-01,1,7000,DEN@LAC,LAC,DEN,,
21514-6899,RB,Matt,Matt Forte,Forte,7.574999809,4,7000,NYJ@MIA,NYJ,MIA,,
21514-41732,QB,Christian,Christian Hackenberg,Hackenberg,0,0,7000,NYJ@MIA,NYJ,MIA,,
21514-29445,QB,Sean,Sean Mannion,Mannion,-2.2E-01,1,7000,ARI@LAR,LAR,ARI,,
21514-27405,QB,Landry,Landry Jones,Jones,5.13142831,7,7000,CIN@PIT,PIT,CIN,,
21514-25410,QB,Mike,Mike Glennon,Glennon,9.680000305,4,7000,CAR@CHI,CHI,CAR,,
21514-27477,WR,Sterling,Sterling Shepard,Shepard,8.919999695,5,7000,SEA@NYG,NYG,SEA,Q,Ankle
21514-28515,QB,Cardale,Cardale Jones,Jones,2.74000001,1,7000,DEN@LAC,LAC,DEN,,
21514-33647,QB,Kyle,Kyle Sloter,Sloter,0,0,7000,BAL@MIN,MIN,BAL,,
21514-14194,QB,Blaine,Blaine Gabbert,Gabbert,13.19999949,6,7000,ARI@LAR,ARI,LAR,,
21514-26483,QB,Geno,Geno Smith,Smith,4.46999979,2,7000,SEA@NYG,NYG,SEA,,
21514-39795,QB,Davis,Davis Webb,Webb,0,0,7000,SEA@NYG,NYG,SEA,,
21514-41872,WR,Evan,Evan Engram,Engram,8.700000127,6,7000,SEA@NYG,NYG,SEA,,
21514-29587,QB,Cody,Cody Kessler,Kessler,8.777777778,9,7000,TEN@CLE,CLE,TEN,,
21514-14237,WR,Kyle,Kyle Rudolph,Rudolph,7.099999746,6,7000,BAL@MIN,MIN,BAL,,
21514-33702,QB,Ryan,Ryan Griffin,Griffin,0,0,7000,TB@BUF,TB,BUF,IR,Shoulder
21514-30640,QB,Connor,Connor Shaw,Shaw,0,0,7000,CAR@CHI,CHI,CAR,,
21514-14267,QB,Ryan,Ryan Mallett,Mallett,5.440000057,1,7000,BAL@MIN,BAL,MIN,,
21514-29685,WR,Robert,Robert Woods,Woods,7,6,7000,ARI@LAR,LAR,ARI,,
21514-14336,RB,Jacquizz,Jacquizz Rodgers,Rodgers,5.840000153,5,6500,TB@BUF,TB,BUF,,
21514-14362,WR,Charles,Charles Clay,Clay,9.559999847,5,6500,TB@BUF,BUF,TB,O,Knee
21514-24675,WR,Martavis,Martavis Bryant,Bryant,6.599999746,6,6500,CIN@PIT,PIT,CIN,,
21514-79970,WR,Cooper,Cooper Kupp,Kupp,8,6,6500,ARI@LAR,LAR,ARI,,
21514-31871,RB,Charles,Charles Sims,Sims,3.340000153,5,6500,TB@BUF,TB,BUF,,
21514-25760,WR,Allen,Allen Hurns,Hurns,7.816666921,6,6500,JAC@IND,JAC,IND,,
21514-29866,RB,Paul,Paul Perkins,Perkins,3.275000095,4,6500,SEA@NYG,NYG,SEA,Q,Ribs
21514-28930,RB,James,James White,White,8.599999746,6,6500,ATL@NE,NE,ATL,,
21514-6566,RB,Chris,Chris Johnson,Johnson,4.550000191,4,6500,ARI@LAR,ARI,LAR,,
21514-22958,RB,Bobby,Bobby Rainey,Rainey,8.100000381,1,6500,BAL@MIN,BAL,MIN,,
21514-6607,WR,Mike,Mike Wallace,Wallace,6.299999873,6,6500,BAL@MIN,BAL,MIN,Q,Back
21514-6641,WR,Jason,Jason Witten,Witten,9.280000305,5,6500,DAL@SF,DAL,SF,,
21514-47640,RB,Branden,Branden Oliver,Oliver,2.575000048,4,6500,DEN@LAC,LAC,DEN,,
21514-39455,RB,Kerwynn,Kerwynn Williams,Williams,2.133333365,6,6500,ARI@LAR,ARI,LAR,,
21514-11864,RB,Chris,Chris Ivory,Ivory,7.416666667,6,6500,JAC@IND,JAC,IND,,
21514-64119,RB,Chris,Chris Carson,Carson,9.050000191,4,6500,SEA@NYG,SEA,NYG,IR,Ankle
21514-39580,RB,Devontae,Devontae Booker,Booker,5.699999809,2,6500,DEN@LAC,DEN,LAC,,
21514-31397,RB,Jeremy,Jeremy Hill,Hill,2.679999924,5,6500,CIN@PIT,CIN,PIT,,
21514-33472,RB,C.J.,C.J. Prosise,Prosise,4.566666603,3,6500,SEA@NYG,SEA,NYG,,
21514-39649,RB,Benny,Benny Cunningham,Cunningham,3.620000076,5,6500,CAR@CHI,CHI,CAR,Q,Hamstring
21514-40687,RB,James,James Conner,Conner,1.380000019,5,6500,CIN@PIT,PIT,CIN,,
21514-7975,RB,Mike,Mike Tolbert,Tolbert,5.040000153,5,6500,TB@BUF,BUF,TB,,
21514-39818,RB,Wayne,Wayne Gallman,Gallman,8.96666654,3,6500,SEA@NYG,NYG,SEA,,
21514-14245,RB,Shane,Shane Vereen,Vereen,4.96666654,6,6500,SEA@NYG,NYG,SEA,,
21514-14257,WR,Randall,Randall Cobb,Cobb,8.919999695,5,6500,NO@GB,GB,NO,,
21514-23569,WR,Rico,Rico Gathers,Gathers,0,0,6000,DAL@SF,DAL,SF,IR,Concussion
21514-40977,WR,Ricky,Ricky Seals-Jones,Seals-Jones,0,1,6000,ARI@LAR,ARI,LAR,,
21514-53266,WR,BJ,BJ Johnson III,Johnson III,0,0,6000,DAL@SF,SF,DAL,,
21514-14358,WR,Dwayne,Dwayne Harris,Harris,0,4,6000,SEA@NYG,NYG,SEA,IR,Foot
21514-28694,WR,Jesse,Jesse James,James,7.219999695,5,6000,CIN@PIT,PIT,CIN,,
21514-27672,WR,Matt,Matt LaCosse,LaCosse,0,1,6000,SEA@NYG,NYG,SEA,,
21514-29725,WR,Levine,Levine Toilolo,Toilolo,1.799999952,2,6000,ATL@NE,ATL,NE,,
21514-14372,WR,Aldrick,Aldrick Robinson,Robinson,5.159999847,5,6000,DAL@SF,SF,DAL,,
21514-56356,WR,Isaiah,Isaiah Ford,Ford,0,0,6000,NYJ@MIA,MIA,NYJ,IR,Knee - meniscus
21514-55335,WR,David,David Njoku,Njoku,6.150000254,6,6000,TEN@CLE,CLE,TEN,,
21514-27692,RB,Josh,Josh Ferguson,Ferguson,1.969230799,13,6000,JAC@IND,IND,JAC,,
21514-62508,WR,James,James O'Shaughnessy,O'Shaughnessy,1.219999981,5,6000,JAC@IND,JAC,IND,,
21514-24621,WR,Charone,Charone Peake,Peake,8.E-01,1,6000,NYJ@MIA,NYJ,MIA,IR,Ankle
21514-62510,WR,Nick,Nick Boyle,Boyle,2.950000127,6,6000,BAL@MIN,BAL,MIN,,
21514-25654,RB,Tommy,Tommy Bohanon,Bohanon,2.060000038,5,6000,JAC@IND,JAC,IND,,
21514-30775,WR,Justin,Justin Hunter,Hunter,1.049999952,2,6000,CIN@PIT,PIT,CIN,,
21514-62519,WR,Tre,Tre McBride,McBride,2.299999952,1,6000,CAR@CHI,CHI,CAR,,
21514-14394,WR,Virgil,Virgil Green,Green,4.800000191,4,6000,DEN@LAC,DEN,LAC,,
21514-28744,RB,Raheem,Raheem Mostert,Mostert,3.33333E-01,3,6000,DAL@SF,SF,DAL,,
21514-7244,RB,John,John Kuhn,Kuhn,2.E-01,1,6000,NO@GB,NO,GB,IR,Biceps
21514-30807,WR,Mychal,Mychal Rivera,Rivera,3.420000076,10,6000,JAC@IND,JAC,IND,IR,Wrist
21514-31836,WR,Terrance,Terrance Williams,Williams,5.5,5,6000,DAL@SF,DAL,SF,,
21514-25694,RB,Andre,Andre Williams,Williams,8.699999809,1,6000,DEN@LAC,LAC,DEN,,
21514-79967,WR,Adam,Adam Shaheen,Shaheen,6.699999809,1,6000,CAR@CHI,CHI,CAR,,
21514-24671,WR,Adam,Adam Humphries,Humphries,7.459999847,5,6000,TB@BUF,TB,BUF,,
21514-79972,WR,Chad,Chad Williams,Williams,1.649999976,2,6000,ARI@LAR,ARI,LAR,,
21514-24682,RB,Andre,Andre Ellington,Ellington,7.433333079,6,6000,ARI@LAR,ARI,LAR,Q,Quadriceps
21514-29805,WR,Ryan,Ryan Hewitt,Hewitt,2.099999905,1,6000,CIN@PIT,CIN,PIT,Q,Knee
21514-79980,WR,Eric,Eric Saubert,Saubert,0,0,6000,ATL@NE,ATL,NE,,
21514-79983,RB,De'Angelo,De'Angelo Henderson,Henderson,1.E-01,1,6000,DEN@LAC,DEN,LAC,,
21514-42095,WR,ArDarius,ArDarius Stewart,Stewart,1.480000019,5,6000,NYJ@MIA,NYJ,MIA,,
21514-27771,WR,Cody,Cody Latimer,Latimer,1.066666683,3,6000,DEN@LAC,DEN,LAC,Q,Knee
21514-79998,WR,Keelan,Keelan Cole,Cole,1.283333302,6,6000,JAC@IND,JAC,IND,,
21514-80001,RB,Austin,Austin Ekeler,Ekeler,3.73333327,6,6000,DEN@LAC,LAC,DEN,,
21514-31874,RB,Kenneth,Kenneth Farrow,Farrow,3.070000076,10,6000,DEN@LAC,LAC,DEN,IR,Ankle
21514-80011,WR,Antony,Antony Auclair,Auclair,0,0,6000,TB@BUF,TB,BUF,,
21514-24718,WR,Max,Max McCaffrey,McCaffrey,4.5E-01,2,6000,JAC@IND,JAC,IND,,
21514-62617,WR,Khari,Khari Lee,Lee,0,1,6000,TB@BUF,BUF,TB,,
21514-11431,WR,Jermaine,Jermaine Gresham,Gresham,3.840000153,5,6000,ARI@LAR,ARI,LAR,,
21514-52410,WR,Josh,Josh Malone,Malone,0,0,6000,CIN@PIT,CIN,PIT,,
21514-25789,WR,Rashawn,Rashawn Scott,Scott,0,0,6000,NYJ@MIA,MIA,NYJ,NA,Foot
21514-32957,WR,Eric,Eric Tomlinson,Tomlinson,1.850000024,4,6000,NYJ@MIA,NYJ,MIA,,
21514-40126,WR,Austin,Austin Hooper,Hooper,7.740000153,5,6000,ATL@NE,ATL,NE,,
21514-9409,WR,Clark,Clark Harris,Harris,0,0,6000,CIN@PIT,CIN,PIT,,
21514-11457,WR,Arrelious,Arrelious Benn,Benn,1.700000048,1,6000,JAC@IND,JAC,IND,,
21514-41155,RB,Taquan,Taquan Mizzell,Mizzell,0,0,6000,CAR@CHI,CHI,CAR,,
21514-41163,WR,Keeon,Keeon Johnson,Johnson,0,0,6000,SEA@NYG,NYG,SEA,IR,Foot
21514-25813,WR,Phillip,Phillip Dorsett,Dorsett,2.799999952,4,6000,ATL@NE,NE,ATL,,
21514-28890,RB,Derek,Derek Watt,Watt,0,1,6000,DEN@LAC,LAC,DEN,,
21514-45278,WR,Bernard,Bernard Reedy,Reedy,3.6E-01,5,6000,TB@BUF,TB,BUF,,
21514-11488,WR,Ed,Ed Dickson,Dickson,6.366666794,6,6000,CAR@CHI,CAR,CHI,,
21514-9442,WR,Brandon,Brandon Tate,Tate,3.166666667,3,6000,TB@BUF,BUF,TB,,
21514-22754,WR,Garrett,Garrett Celek,Celek,2.650000095,4,6000,DAL@SF,SF,DAL,,
21514-25827,WR,Asante,Asante Cleveland,Cleveland,0,0,6000,DEN@LAC,LAC,DEN,IR,Undisclosed
21514-11495,WR,Brandon,Brandon LaFell,LaFell,3.659999847,5,6000,CIN@PIT,CIN,PIT,,
21514-40170,WR,Stacy,Stacy Coley,Coley,0,1,6000,BAL@MIN,MIN,BAL,,
21514-28907,WR,Alex,Alex Erickson,Erickson,1.9,5,6000,CIN@PIT,CIN,PIT,,
21514-11501,WR,Eric,Eric Decker,Decker,5.683333079,6,6000,TEN@CLE,TEN,CLE,,
21514-11504,WR,Andre,Andre Roberts,Roberts,3.4E-01,5,6000,ATL@NE,ATL,NE,,
21514-24817,WR,Nick,Nick O'Leary,O'Leary,4.73333327,3,6000,TB@BUF,BUF,TB,,
21514-39153,WR,Ifeanyi,Ifeanyi Momah,Momah,5.099999905,1,6000,ARI@LAR,ARI,LAR,,
21514-45299,RB,David,David Fluellen,Fluellen,1.049999952,2,6000,TEN@CLE,TEN,CLE,,
21514-30968,RB,Eddie,Eddie Lacy,Lacy,2.933333397,3,6000,SEA@NYG,SEA,NYG,,
21514-45307,WR,Rodney,Rodney Adams,Adams,0,0,6000,BAL@MIN,MIN,BAL,,
21514-29949,WR,Marvin,Marvin Hall,Hall,10.5,1,6000,ATL@NE,ATL,NE,,
21514-62718,WR,Daniel,Daniel Brown,Brown,4.399999936,6,6000,CAR@CHI,CHI,CAR,,
21514-32000,WR,Luke,Luke Willson,Willson,4.779999924,5,6000,SEA@NYG,SEA,NYG,,
21514-33029,RB,George,George Winn,Winn,0,0,6000,JAC@IND,IND,JAC,IR,Undisclosed
21514-30989,RB,Kenyan,Kenyan Drake,Drake,0.5,5,6000,NYJ@MIA,MIA,NYJ,,
21514-27918,WR,Henry,Henry Krieger-Coble,Krieger-Coble,1.799999952,1,6000,JAC@IND,IND,JAC,,
21514-30990,RB,Jalston,Jalston Fowler,Fowler,3.150000095,2,6000,TEN@CLE,TEN,CLE,,
21514-22800,RB,Derrick,Derrick Coleman,Coleman,8.E-01,2,6000,ATL@NE,ATL,NE,,
21514-11543,WR,Clay,Clay Harbor,Harbor,1.700000048,2,6000,NO@GB,NO,GB,IR,Undisclosed
21514-33047,WR,Chris,Chris Moore,Moore,2.950000048,2,6000,BAL@MIN,BAL,MIN,,
21514-34071,WR,Nick,Nick Williams,Williams,4.5,1,6000,ATL@NE,ATL,NE,,
21514-24862,WR,Rashad,Rashad Greene Sr.,Greene Sr.,4.625E-01,8,6000,JAC@IND,JAC,IND,IR,Undisclosed
21514-11556,WR,Michael,Michael Hoomanawanui,Hoomanawanui,3.200000048,4,6000,NO@GB,NO,GB,,
21514-46374,WR,Tanner,Tanner Gentry,Gentry,1.850000024,2,6000,CAR@CHI,CHI,CAR,,
21514-29991,RB,Bishop,Bishop Sankey,Sankey,0,0,6000,BAL@MIN,MIN,BAL,IR,Knee - acl
21514-32045,WR,Vance,Vance McDonald,McDonald,7.75E-01,4,6000,CIN@PIT,PIT,CIN,,
21514-6448,WR,Martellus,Martellus Bennett,Bennett,5.433333079,6,6000,NO@GB,GB,NO,,
21514-30004,WR,Kasen,Kasen Williams,Williams,2.579999924,5,6000,TEN@CLE,CLE,TEN,,
21514-14645,WR,Dontrelle,Dontrelle Inman,Inman,6.33333E-01,3,6000,DEN@LAC,LAC,DEN,,
21514-31036,WR,Kevin,Kevin Norwood,Norwood,0,0,6000,SEA@NYG,NYG,SEA,IR,Hip
21514-43334,RB,J.D.,J.D. McKissic,McKissic,12.05000019,2,6000,SEA@NYG,SEA,NYG,,
21514-29003,RB,Ka'Deem,Ka'Deem Carey,Carey,1.872727307,11,6000,CAR@CHI,CHI,CAR,,
21514-52560,WR,Geronimo,Geronimo Allison,Allison,5.074999809,4,6000,NO@GB,GB,NO,,
21514-32082,WR,Jordan,Jordan Taylor,Taylor,4.099999905,1,6000,DEN@LAC,DEN,LAC,,
21514-55635,WR,Chris,Chris Godwin,Godwin,2.150000095,4,6000,TB@BUF,TB,BUF,,
21514-31061,RB,T.J.,T.J. Yeldon,Yeldon,7.51333313,15,6000,JAC@IND,JAC,IND,,
21514-41305,WR,Zay,Zay Jones,Jones,1.820000076,5,6000,TB@BUF,BUF,TB,,
21514-14683,RB,Patrick,Patrick DiMarco,DiMarco,2.66667E-01,3,6000,TB@BUF,BUF,TB,,
21514-54621,WR,Walter,Walter Powell,Powell,3.028571538,7,6000,TB@BUF,BUF,TB,,
21514-54623,WR,Jeff,Jeff Janis,Janis,0,2,6000,NO@GB,GB,NO,,
21514-34154,WR,J.J.,J.J. Nelson,Nelson,8.200000127,6,6000,ARI@LAR,ARI,LAR,,
21514-33137,WR,Justin,Justin Hardy,Hardy,5.166666667,3,6000,ATL@NE,ATL,NE,,
21514-22898,RB,Brandon,Brandon Bolden,Bolden,9.66667E-01,3,6000,ATL@NE,NE,ATL,,
21514-39286,WR,O.J.,O.J. Howard,Howard,3.840000153,5,6000,TB@BUF,TB,BUF,,
21514-37245,RB,Fozzy,Fozzy Whittaker,Whittaker,2.974999905,4,6000,CAR@CHI,CAR,CHI,Q,Ankle
21514-38269,RB,Cameron,Cameron Artis-Payne,Artis-Payne,9.333333333,3,6000,CAR@CHI,CAR,CHI,,
21514-45439,WR,Corey,Corey Davis,Davis,5.400000095,2,6000,TEN@CLE,TEN,CLE,O,Hamstring
21514-43397,WR,Carlos,Carlos Henderson,Henderson,0,0,6000,DEN@LAC,DEN,LAC,IR,Thumb
21514-52613,WR,Curtis,Curtis Samuel,Samuel,1.774999976,4,6000,CAR@CHI,CAR,CHI,,
21514-6535,WR,Kenny,Kenny Britt,Britt,5.525000095,4,6000,TEN@CLE,CLE,TEN,Q,Groin
21514-53639,WR,Isaiah,Isaiah McKenzie,McKenzie,1.8E-01,5,6000,DEN@LAC,DEN,LAC,O,Ankle
21514-22920,WR,Derek,Derek Carrier,Carrier,1.76666673,3,6000,ARI@LAR,LAR,ARI,,
21514-39305,WR,A.J.,A.J. Derby,Derby,4.579999924,5,6000,DEN@LAC,DEN,LAC,,
